file,id,type,speaker,jp,current_english,suggested_english,notes,status
113_3_3.json,262,Dialog,Haruhi,「もしかして、自分がですか？」,Are you talking about yourself?,,,
113_3_3.json,270,Dialog,Kyoya,「他に誰がいる。ああ、引き受けてくれるなら、,"Who else is there? Oh, if you'll
take",,,
113_3_3.json,271,Dialog,Kyoya,売り上げ低下の負担は、こちらで引き受けよう」,"it, we'll cover the drop in sales.",,,
113_3_3.json,273,Dialog,Kyoya,#Color[7]#Scale[1.8]やらないと借金上乗せの意,#Color[7]#Scale[1.8]Or else your debt will increase,,,
113_3_3.json,275,Dialog,Haruhi,「……わかりました」,...Understood.,,,
113_3_3.json,276,Dialog,Haruhi,それって脅迫ですよね……、鏡夜先輩。,"That's blackmail... isn't it,
Kyoya-senpai?",,,
113_3_3.json,278,Dialog,Haruhi,「それで、自分はどうすればいいんですか？」,So what should I do?,,,
113_3_3.json,286,Dialog,Kyoya,「この状況を立て直すには、おまえ１人だと難,It'll be tough for you to fix this,,,
113_3_3.json,287,Dialog,Kyoya,しいだろう。誰かに協力してもらうことだな」,alone. You need someone's help.,,,
113_3_3.json,292,Dialog,Kyoya,「誰に協力を頼んでも構わないが、どうしても,"I don't mind who you ask for help,
but if",,,
113_3_3.json,293,Dialog,Kyoya,というなら、俺も手伝わないでもない」,"you really want me to, I won't say
no.",,,
113_3_3.json,295,Dialog,Kyoya,そう言うと鏡夜先輩は、部屋の隅で落ち込んで,"Saying that, Kyoya-senpai went to
where",,,
113_3_3.json,296,Dialog,Kyoya,いる環先輩のところへ行ってしまった。,"Tamaki-senpai was sulking in a
corner.",,,
113_3_3.json,298,Dialog,Kyoya,とりあえず、一緒に考えて行動したい人を選ば,"First, I need to choose someone
who'll think and act with",,,
113_3_3.json,299,Dialog,,ないと。こんなとき頼りにできそうなのは……。,"me... Someone I can rely on at a
time like this...",,,
113_3_3.json,300,Choice,,環先輩、鏡夜先輩,"Senpai, Kyoya-senpai!",,,
113_3_3.json,301,Choice,,光、馨,"Hikaru, Kaoru!",,,
113_3_3.json,302,Choice,,ハニー先輩、モリ先輩,"Honey-senpai, Mori-senpai!",,,
113_3_3.json,318,Dialog,,……環先輩と鏡夜先輩かな。,"...Tamaki-senpai and Kyoya-senpai, I
guess.",,,
113_3_3.json,319,Dialog,,先輩たちがいれば、なんとかなると思う。,"I think I'll be fine with the
seniors around.",,,
113_3_3.json,327,Dialog,,光と馨かな……。,Hikaru and Kaoru...,,,
113_3_3.json,328,Dialog,,レオさんたちとのこともあるし、一緒に考えて,I have a feeling they might be able,,,
113_3_3.json,329,Dialog,,くれそうな気もするし。,to help us think this through.,,,
113_3_3.json,337,Dialog,,ハニー先輩とモリ先輩かな……。,"It's probably Honey-senpai and
Mori-senpai...",,,
113_3_3.json,338,Dialog,,いろいろ考えてくれるだろうし。,You'll probably think about it.,,,
113_3_3.json,343,Dialog,,……とにかく行動するしかないかな。,Guess we have to do something.,,,
113_3_3.json,344,Dialog,,失敗するかもしれないけど、何もしないで後悔,"It might fail, but it's better than
regretting",,,
113_3_3.json,345,Dialog,,するよりは、ずっといいし。,later for not doing anything.,,,
113_3_3.json,346,Dialog,,自分の信じたやり方で頑張ってみよう。,I'll do my best in my own way.,,,
113_3_3.json,365,Dialog,Tamaki,「こんなことになったのも、すべて俺のせい,"It's all my fault this happened...
I'm failing",,,
113_3_3.json,366,Dialog,Tamaki,で……。これでは部長、いや……、父親失格だ」,"as a president, no... as a father.",,,
113_3_3.json,374,Dialog,Kyoya,「おまえの友人関係から発展したことだが、気,"Don't worry about it. It just
developed",,,
113_3_3.json,375,Dialog,Kyoya,にすることはないぞ」,from your friendships.,,,
113_3_3.json,381,Dialog,,環先輩は今回のことに責任を感じて、かなり落,"It seems Senpai feels responsible
for",,,
113_3_3.json,382,Dialog,,ち込んでしまってるみたいだ。,this and is pretty down about it.,,,
113_3_3.json,385,Dialog,,相談しようと思ったけど……。どうしようかな。,"I was thinking about asking for
advice... But what should I do?",,,
113_3_3.json,386,Choice,,声をかける,Talk to them.,,,
113_3_3.json,387,Choice,,そっとしておく,Leave her alone,,,
113_3_3.json,401,Dialog,,環先輩がずっと落ち込んでいたら困るなあ。立,"I don't want Tama-chan to be
depressed",,,
113_3_3.json,402,Dialog,,ち直ってもらわないと。,forever. I need to cheer him up.,,,
113_3_3.json,404,Dialog,Haruhi,「環先輩」,Tamaki-senpai,,,
113_3_3.json,411,Dialog,Tamaki,「ハルヒ……」,Haruhi...,,,
113_3_3.json,416,Dialog,Tamaki,「すまない、ハルヒ。こうなったのも……、,"I'm sorry, Haruhi. It's all my",,,
113_3_3.json,417,Dialog,Tamaki,お父さんが悪いんだよ……」,fault... as your father...,,,
113_3_3.json,419,Dialog,Haruhi,「……お父さんっていうなら、ちゃんと家族を,"If you're going to be dad, then take",,,
113_3_3.json,420,Dialog,Haruhi,まとめてください」,care of the family properly.,,,
113_3_3.json,429,Dialog,Tamaki,「家族……？」,Family...?,,,
113_3_3.json,437,Dialog,,そう言うと、環先輩はハッとした表情で自分を,"Saying that, Senpai looked up at",,,
113_3_3.json,438,Dialog,,見上げた。,me with a surprised expression.,,,
113_3_3.json,443,Dialog,Tamaki,「……もう一度言ってくれるか、娘よ」,"Could you say it again, my princess?",,,
113_3_3.json,445,Dialog,Haruhi,「はい？　えっと……、お父さんなら、ちゃん,"Yeah? Well... Dad, you need",,,
113_3_3.json,446,Dialog,Haruhi,と家族をまとめてください」,to keep the family together.,,,
113_3_3.json,454,Dialog,Tamaki,「おおお……！」,「Ohohoho...!」,,,
113_3_3.json,455,Dialog,Tamaki,突然環先輩の顔がぱあっと明るくなった。,"Suddenly, Tama-chan's face lit up.",,,
113_3_3.json,461,Dialog,Tamaki,「娘よ！　よく見ているがいい！　かわいい娘,My princess! Watch closely!,,,
113_3_3.json,462,Dialog,Tamaki,の応援さえあれば、この父に不可能はないの,"With your support, nothing is",,,
113_3_3.json,463,Dialog,Tamaki,だ！」,impossible for this father!,,,
113_3_3.json,464,Dialog,Tamaki,……なんだろう、この立ち直りの早さは。,...What's with this quick recovery?,,,
113_3_3.json,467,Dialog,Haruhi,「……がんばってください」,Please do your best.,,,
113_3_3.json,472,Dialog,Tamaki,「よし！　鏡夜、さっそく作戦会議だ！！」,"「All right! Kyoya, let's have an
immediate strategy meeting!!」",,,
113_3_3.json,473,Dialog,Tamaki,環先輩が立ち直ってくれれば、なんとかなる,Maybe things will work out if,,,
113_3_3.json,474,Dialog,Tamaki,かな。,Senpai pulls himself together.,,,
113_3_3.json,480,Dialog,,こんなときは、そっとしておいたほうがいいの,Maybe it's best to leave her,,,
113_3_3.json,481,Dialog,,かも……。,alone in times like these...,,,
113_3_3.json,488,Dialog,Tamaki,「俺の魅力が……、足りないばかりに……」,My charm... isn't enough...,,,
113_3_3.json,496,Dialog,Kyoya,「――ッ。いい加減にしないと、絢爛へ売り,"「--. If you don’t shape up, I’ll
sell you",,,
113_3_3.json,497,Dialog,Kyoya,飛ばすぞこのアホが」,"to the extravagant host club, you
idiot.」",,,
113_3_3.json,505,Dialog,Tamaki,「……鏡夜」,...Kyoya,,,
113_3_3.json,510,Dialog,Kyoya,「ホスト部を家族というなら、父親であるお前,"If you're going to call the Host
Club your family, then",,,
113_3_3.json,511,Dialog,Kyoya,がそんなことでどうする」,"as your father, what am I supposed
to do about it?",,,
113_3_3.json,521,Dialog,Kyoya,「それとも、何もしないうちに諦めるのか？」,"Or will you give up before even
trying?",,,
113_3_3.json,527,Dialog,Tamaki,「な、あ、いや……。そんなことは」,N-no... I-I mean...,,,
113_3_3.json,532,Dialog,Kyoya,「ならどうするんだ」,What are you going to do then?,,,
113_3_3.json,537,Dialog,Tamaki,「さ、作戦会議だ！」,Let's have a strategy meeting!,,,
113_3_3.json,541,Dialog,Tamaki,……これで少しは状況が良くなるといいけど。,"...I hope things get better because
of this.",,,
113_3_3.json,548,Dialog,,これからのことを話し合おうとしたとき――。,"When I tried to talk about what's
next--.",,,
113_3_3.json,549,Dialog,,ガチャ。,Click.,,,
113_3_3.json,561,Dialog,Hikaru,「あれ、今日はあいつら来てないんだ？」,"Hey, they're not here today?",,,
113_3_3.json,563,Dialog,Kaoru,「てゆーか、何で誰もいないの？」,What's up with nobody being here?,,,
113_3_3.json,570,Dialog,,光と馨が部室に入ってきた。,"Hikaru and Kaoru entered the
clubroom.",,,
113_3_3.json,572,Dialog,Haruhi,「今日は遅かったね」,You're late today.,,,
113_3_3.json,577,Dialog,Kaoru,「遅いも何も、さぼりだしー」,Cutting class isn't just being late.,,,
113_3_3.json,586,Dialog,Tamaki,「さぼるな。部活にはちゃんとでてこい」,"Don't skip. Show up for club
activities.",,,
113_3_3.json,599,Dialog,Hikaru,「だって、あいつらがいると思ったからさ」,"That's because I thought they'd be
here.",,,
113_3_3.json,601,Dialog,Haruhi,「さっき来たけど、今日はもう帰ったみたいだ,"I came earlier, but it looks like",,,
113_3_3.json,602,Dialog,Haruhi,よ」,he's already gone for today.,,,
113_3_3.json,607,Dialog,Hikaru,「ふーん……。じゃ、僕らも帰ろうか」,Hmm... Then shall we head back?,,,
113_3_3.json,612,Dialog,Kaoru,「お客さんもいないんじゃ意味ないからね」,"There's no point if there are no
customers.",,,
113_3_3.json,621,Dialog,Tamaki,「明日からは必ず出てくること！　これは、部,"「Starting tomorrow, you must appear
every",,,
113_3_3.json,622,Dialog,Tamaki,長命令だ！！」,day!! This is an executive order!!」,,,
113_3_3.json,635,Dialog,Hikaru & Kaoru,「お断りします！」,I refuse!,,,
113_3_3.json,644,Dialog,,#Scale[1.4]ドドーーーーーーーーーン！,#Scale[1.4]Doooooooooooon!,,,
113_3_3.json,650,Dialog,Tamaki,「な、なんと……！？」,W-What...!?,,,
113_3_3.json,652,Dialog,Tamaki,ショックを受けた環先輩は、よろめくと部屋の,"Shocked, Tama-chan staggered and
ended",,,
113_3_3.json,653,Dialog,Tamaki,隅にいってしまった。,up in the corner of the room.,,,
113_3_3.json,655,Dialog,Haruhi,「そんなこと言わないで、普通に出てくればい,Don't say something like that.,,,
113_3_3.json,656,Dialog,Haruhi,いのに」,Just leave normally.,,,
113_3_3.json,668,Dialog,Hikaru & Kaoru,「えー、やだー」,"Eeeh, no way~",,,
113_3_3.json,671,Dialog,Haruhi,「やだって言うけど、結局来てるじゃん。最初っ,"Even though you said no, you came in
the end. You",,,
113_3_3.json,672,Dialog,Haruhi,から普通に来ればいいのに」,"should've just come normally from
the start.",,,
113_3_3.json,682,Dialog,Haruhi,「無理しなくてもいいんだけど」,You don't have to push yourself.,,,
113_3_3.json,687,Dialog,Kaoru,「……気が向いたらね。いこ、光」,"Whenever you feel like it. Let's go,
Hikaru.",,,
113_3_3.json,690,Dialog,Kaoru,そう言って光と馨は、出て行ってしまった。,"Saying that, Hikaru and Kaoru left.",,,
113_3_3.json,709,Dialog,Tamaki,「お父さんって……、孤独だ……」,My dad... He's lonely...,,,
113_3_3.json,710,Dialog,Tamaki,環先輩は、壁に向かって問いかけている。,"Takashi, are you talking to the
wall?",,,
113_3_3.json,718,Dialog,Haruhi,「……光と馨のことですけど、鏡夜先輩から説,Shouldn't you talk some sense into,,,
113_3_3.json,719,Dialog,Haruhi,得したほうがいいんじゃないですか？」,Hikaru and Kaoru? They're hopeless.,,,
113_3_3.json,724,Dialog,Kyoya,「ハルヒ、悪気がないのはわかるが、ほどほど,"Haruhi, I know you don't mean",,,
113_3_3.json,725,Dialog,Kyoya,にな」,"any harm, but cut it out.",,,
113_3_3.json,727,Dialog,Haruhi,「……？　でも、光と馨をこのまま放っておけ,Hmm? But I can't just leave,,,
113_3_3.json,728,Dialog,Haruhi,ないですよ」,Hikaru and Kaoru like this.,,,
113_3_3.json,734,Dialog,Kyoya,「大丈夫だ。それほど心配することはない」,"Don't worry. There's no need to be
too concerned.",,,
113_3_3.json,735,Dialog,Kyoya,こんな状況でも余裕がありそうだ。,"He seems calm even in this
situation.",,,
113_3_3.json,736,Dialog,Kyoya,鏡夜先輩は、部員のみんなを信頼してるのかも,Kyoya-senpai might,,,
113_3_3.json,737,Dialog,Kyoya,しれない。,trust all of us.,,,
113_3_3.json,739,Dialog,Haruhi,「鏡夜先輩が冷静でいてくれるから、みんな安,"I think everyone can relax and be in
the Host",,,
113_3_3.json,740,Dialog,Haruhi,心してホスト部にいられるんだと思いますよ」,"Club because Kyoya-senpai stays
calm.",,,
113_3_3.json,746,Dialog,Kyoya,この状況で鏡夜先輩が冷静じゃなかったら、自,If Kyoya-senpai hadn't been calm,,,
113_3_3.json,747,Dialog,Kyoya,分だってどうしていいのかわからなかったと思,"in this situation, I don't think",,,
113_3_3.json,748,Dialog,Kyoya,う。,I would have known what to do.,,,
113_3_3.json,756,Dialog,Kyoya,「……話を戻すぞ」,Let's get back to the topic.,,,
113_3_3.json,757,Dialog,Kyoya,鏡夜先輩は目をそらしてしまう。,Kyoya-senpai looks away.,,,
113_3_3.json,766,Dialog,Tamaki,「お父さんは……、のけ者……」,My father... an outcast...,,,
113_3_3.json,773,Dialog,,いつのまにか環先輩が、自分たちの様子をさり,"Before we knew it, Tama-chan",,,
113_3_3.json,774,Dialog,,げなくうかがっている。,was subtly watching us.,,,
113_3_3.json,776,Dialog,Haruhi,「こっちに来ればいいじゃないですか」,Come over here then.,,,
113_3_3.json,781,Dialog,Tamaki,「……いいもん」,Whatever.,,,
113_3_3.json,787,Dialog,Tamaki,もっとしっかりしてくれないと困るんですけ,I'm worried if you,,,
113_3_3.json,788,Dialog,,ど……。,don't shape up...,,,
113_3_3.json,801,Dialog,Kyoya,「……今日はこれ以上、話すことはなさそうだ,...Looks like there's nothing,,,
113_3_3.json,802,Dialog,Kyoya,な」,more to talk about today.,,,
113_3_3.json,804,Dialog,Haruhi,「そうですね……」,That's right...,,,
113_3_3.json,806,Dialog,Haruhi,一通りの相談を終えて、そろそろ帰ろうかなと,I was thinking of heading home since,,,
113_3_3.json,807,Dialog,Haruhi,思ったんだけど――。,I've finished my consultations--.,,,
113_3_3.json,809,Dialog,Haruhi,いじけたまま、壁に向かって落ち込んでる人が,There was someone sulking and,,,
113_3_3.json,810,Dialog,Haruhi,いた。,moping against the wall.,,,
113_3_3.json,812,Dialog,Haruhi,「ほら、いい加減にしてください。帰りますよ」,"Come on, cut it out. I'm going home.",,,
113_3_3.json,816,Dialog,Tamaki,声をかけても、環先輩はひざを抱えていじけて,"Even when I talk to him, Senpai just",,,
113_3_3.json,817,Dialog,Tamaki,いる。,sulks with his knees hugged.,,,
113_3_3.json,823,Dialog,,鏡夜先輩は鏡夜先輩で、面白そうにこっちの様,Kyoya-senpai is just watching,,,
113_3_3.json,824,Dialog,,子を見てるだけだし。,us with interest.,,,
113_3_3.json,826,Dialog,,ガチャ。,Click.,,,
113_3_3.json,832,Dialog,,ドアの開く音に視線を向けると――。今度はハ,"I turned to look at the sound of the
door opening",,,
113_3_3.json,833,Dialog,,ニー先輩が入ってきた。,"-- this time it was Honey-senpai who
came in.",,,
113_3_3.json,835,Dialog,Honey,「あれ、みんな帰るところなの？」,"Hey, are you guys heading home?",,,
113_3_3.json,842,Dialog,,その後ろから、モリ先輩も入ってくる。,"Mori-senpai comes in from behind
too.",,,
113_3_3.json,844,Dialog,Haruhi,「来てくれたんですね」,Glad you came.,,,
113_3_3.json,849,Dialog,Honey,「うん、みんな、どうしてるのかなって……」,"Yeah, I wonder how everyone's
doing...",,,
113_3_3.json,853,Dialog,Honey,チラッと、用意されたデザートのほうへと目を,Glance over at the,,,
113_3_3.json,854,Dialog,Honey,向ける。,prepared dessert.,,,
113_3_3.json,855,Dialog,Honey,心配半分、今日のケーキが気になったのが半分っ,I guess I'm half worried and half,,,
113_3_3.json,856,Dialog,,て感じなんだろうな。,curious about today's cake.,,,
113_3_3.json,857,Dialog,,でも、今日のケーキも絢爛からの提供品で、甘,But today's cake is also from Kanran,,,
113_3_3.json,858,Dialog,,さ控えめのやつばっかりだ。,and it's all low-sugar ones.,,,
113_3_3.json,863,Dialog,Honey,「うー……」,「Uhn...」,,,
113_3_3.json,864,Dialog,Honey,ハニー先輩は、味見するまでもなく一目で見抜,"It seems Honey-senpai could tell
just by looking",,,
113_3_3.json,865,Dialog,Honey,いてしまったらしい。テーブルのケーキを見て,"and didn't even need to taste it. He
looked",,,
113_3_3.json,866,Dialog,Honey,しょんぼりしてしまった。,"depressed when he saw the cake on
the table.",,,
113_3_3.json,871,Dialog,Mori,「虫歯にならなくていい」,Don't get cavities.,,,
113_3_3.json,876,Dialog,Honey,「そんなの、ケーキじゃないもん」,That's not a cake!,,,
113_3_3.json,882,Dialog,Mori,「しかし光邦。もし虫歯になると――」,"However, Honey. If you get
cavities--",,,
113_3_3.json,888,Dialog,Mori,「また甘いものが食べられなくなるぞ」,"You won't be able to eat sweets
again.",,,
113_3_3.json,893,Dialog,Honey,「うー、ちゃんと歯をみがくもん！」,"Ugh, brush your teeth properly!",,,
113_3_3.json,895,Dialog,Haruhi,「あの……、それなら……」,Um... then...,,,
113_3_3.json,896,Dialog,Haruhi,確か提供品には、野菜ばかりじゃなくフルーツ,I think there were fruits,,,
113_3_3.json,897,Dialog,Haruhi,もあったような……。,as well as vegetables...,,,
113_3_3.json,901,Dialog,Haruhi,「こうして、こう……」,「Like this... like this...」,,,
113_3_3.json,902,Dialog,Haruhi,野菜ケーキのスポンジだけ取って、そこにたく,"Take just the sponge from the
vegetable",,,
113_3_3.json,903,Dialog,Haruhi,さんのフルーツを並べて――。,"cake and line it with lots of
fruit--.",,,
113_3_3.json,910,Dialog,Honey,「うん、うん！」,"Yeah, yeah!",,,
113_3_3.json,911,Dialog,Honey,ホイップクリームで飾りつけすると、見た感じ,Decorate it with whipped cream,,,
113_3_3.json,912,Dialog,Honey,豪華なケーキが完成。,to make it look fancy.,,,
113_3_3.json,917,Dialog,Honey,「わあ……♪」,Waa...♪,,,
113_3_3.json,918,Dialog,Honey,クリームたっぷりのケーキに、ハニー先輩が目,Honey-senpai's eyes sparkle at,,,
113_3_3.json,919,Dialog,Honey,を輝かせる。,the sight of cream-filled cake.,,,
113_3_3.json,924,Dialog,Honey,「これ、食べていいの？」,Can I eat this?,,,
113_3_3.json,926,Dialog,Haruhi,「いいですよ。ね、モリ先輩？」,"Sure. What do you think,
Mori-senpai?",,,
113_3_3.json,934,Dialog,Mori,「……ああ」,...Yeah.,,,
113_3_3.json,943,Dialog,Honey,「わ〜〜〜い♪」,Yay♪,,,
113_3_3.json,944,Dialog,Honey,さっそくケーキを食べ始めるハニー先輩。,"Honey-senpai starts eating cake
right away.",,,
113_3_3.json,951,Dialog,Honey,「うんうん♪　おいしいよ〜」,Yummy~♪,,,
113_3_3.json,952,Dialog,Honey,みんな何も言わず、ハニー先輩がケーキを食べ,"Everyone watched silently until
Honey-senpai",,,
113_3_3.json,953,Dialog,Honey,終わるまでじっと見守っていた。,finished eating the cake.,,,
113_3_3.json,961,Dialog,Honey,「ふ〜、しあわせ」,Phew... What bliss...,,,
113_3_3.json,962,Dialog,Honey,あっという間にケーキを食べ終わってしまった。,"I finished eating the cake in no
time.",,,
113_3_3.json,965,Dialog,Haruhi,「またこうして甘いケーキ作りますから、明日,Here's some sweet cake again.,,,
113_3_3.json,966,Dialog,Haruhi,も来てくださいね」,Please come tomorrow too!,,,
113_3_3.json,975,Dialog,Honey,「ほんとに？　じゃあ、今度はもっといっぱい,Really? Then will you make,,,
113_3_3.json,976,Dialog,Honey,作ってくれる？」,even more next time?,,,
