file,id,type,speaker,jp,current_english,suggested_english,notes,status
hikaru.json,134,Dialog,Kaoru,「猫澤先輩と一緒じゃ、誰が誰だかわかんなくなるよ、絶対」,"I'll never know who's who if I'm
with Nekozawa-senpai.",,,
hikaru.json,142,Dialog,Hikaru & Kaoru,「まあ僕たちはどっちがどっちだかわかるけどさ」,"Well, we know who's who.",,,
hikaru.json,151,Dialog,Nekozawa,「だいじょうぶです〜そこはちゃんと考慮してフードは取り外し可能になっておりますから」,It's fine~ The hood can be removed.,,,
hikaru.json,159,Dialog,Kyoya,「暗所の中で行うものだからな、お客様にもプライバシーがある。あまりお顔を見られたくはない場合もあるだろう？」,"It's done in the dark, after all --
guests need privacy. Some don't want
their faces seen.",,,
hikaru.json,167,Dialog,Tamaki,「ホスト部はお客様に優しい設計なのだ！　お母さんの風邪薬の半分が優しさで出来ているように！」,"The Host Club is designed to be kind
to guests! Like how half of cold
medicine is made of kindness!",,,
hikaru.json,175,Dialog,Kyoya,「環の発言は無視しても構わないが、そうゆうことなのでいつも通りの接客に励むように」,"Feel free to ignore Tama-chan's
comments, but please continue with
your usual service.",,,
hikaru.json,180,Dialog,Kyoya,「ああ、思いついたまま言うのもなんだからな。マニュアル書などをテーブルの上に置いておいた。参考にすると良い」,"Ah, can't just wing it. I left a
manual on the table -- take a look.",,,
hikaru.json,183,Dialog,Guest A,「お席、よろしいかしら？」,Is this seat okay?,,,
hikaru.json,185,Dialog,Haruhi,「はい、どうぞ」,Here you go.,,,
hikaru.json,186,Dialog,Haruhi,準備だけは無駄に良いホスト部は、開始が決まった途端に（実際はかなり前に決まっていたことだけど）,"The Host Club, which had been
preparing so well, had the curtains
drawn",,,
hikaru.json,187,Dialog,Haruhi,暗幕カーテンが引かれ、張りぼてには程遠い立派な舞台が設置され……。,"as soon as (or rather, quite a while
before) it was decided to begin...",,,
hikaru.json,188,Dialog,Haruhi,あっと言う間に【予言の館】が出来上がった。,"The Prophecy Mansion was completed
in no time.",,,
hikaru.json,189,Dialog,Haruhi,ハニー先輩は真っ暗なところは嫌ー！　ということで、ハニー先輩の周りだけ大量の電飾が飾られている。,"Honey-senpai hates dark places! So
there are tons of decorative lights
around him.",,,
hikaru.json,191,Dialog,Guest A,「実は…………」,In fact...,,,
hikaru.json,193,Dialog,Haruhi,「自分だったらまず謝ります。謝ることって重要だと思いますから」,"I'd apologize first. I think
apologizing is important.",,,
hikaru.json,195,Dialog,Guest A,「そう、そうよね……ハルヒくんありがとう。私、勇気がつきましたわ」,"That's right, that's right... Thank
you, Haruhi. I've found my courage.",,,
hikaru.json,197,Dialog,Haruhi,「上手くいくといいですね」,I hope it goes well.,,,
hikaru.json,199,Dialog,Guest A,「ええ。では、失礼致しますわ」,Very well. Excuse me.,,,
hikaru.json,206,Dialog,Hikaru,「ハールヒ」,Haruhi,,,
hikaru.json,208,Dialog,Haruhi,「うわっ、光か。あれ、光は占いしてないの？」,"Whoa, Hikaru? Wait, you're not
getting your fortune told?",,,
hikaru.json,209,Dialog,Haruhi,ホスト部のメンバー全員が占い要員として活動しているはずなんだけど……。,"But all the Host Club members are
supposed to be fortune-telling
staff...",,,
hikaru.json,214,Dialog,Hikaru,「あー、休憩中」,"Ah, break time.",,,
hikaru.json,216,Dialog,Haruhi,「なにそれ。光が休憩したいだけじゃないの？」,"What's that? Hikaru just wants to
take a break!",,,
hikaru.json,221,Dialog,Hikaru,「いいじゃんそんなの。僕が休憩したくなったから休憩してるんだからさ」,"Whatever. I'm taking a break 'cause
I want to.",,,
hikaru.json,223,Dialog,Haruhi,「はいはい。で、自分に何か用があるんでしょ？」,"Yeah, yeah. So what do you want with
me?",,,
hikaru.json,228,Dialog,Hikaru,「んーハルヒが暇そうだったからさ、僕のこと占ってもいいよって言いに来ただけ」,"Nn--I came over 'cause Haruhi looked
free and said I could have her read
my fortune.",,,
hikaru.json,230,Dialog,Hikaru,「もちろん占うよね？」,Of course I'll read your fortune!,,,
hikaru.json,239,Dialog,Haruhi,「うーん、いいよ」,"Hmm, sure.",,,
hikaru.json,244,Dialog,Hikaru,「なにその前のうーん、って」,What was with that 'um' before?,,,
hikaru.json,246,Dialog,Haruhi,「だって命令口調で言われて即座にうん！　って言えるわけないでしょ、普通は」,"I mean, there's no way I can just
say 'yes!' when someone orders me
around.",,,
hikaru.json,251,Dialog,Hikaru,「僕だったら命令口調で言われたら絶対に頷かないけどね」,"I wouldn't nod if you told me to in
that tone.",,,
hikaru.json,253,Dialog,Haruhi,（だったら頼む場合も命令口調で言わないって思わないのかな……ああ、思わないよね光は）,"(Doesn't he realize he orders people
around even when asking for help...
ah, of course not.)",,,
hikaru.json,258,Dialog,Hikaru,「……なんか言った？」,What did you say?,,,
hikaru.json,260,Dialog,Haruhi,「べつに何も言ってないよ」,I didn't say anything.,,,
hikaru.json,265,Dialog,Hikaru,「ふーん。ま、いいや。ありがと、ハルヒ」,"Hmm. Well, never mind. Thanks,
Haruhi.",,,
hikaru.json,267,Dialog,Haruhi,「え？」,Huh?,,,
hikaru.json,269,Dialog,Hikaru,「だーかーら、占ってくれるわけでしょ？　だからお礼」,"So you're going to read my fortune,
right? That's why I'm here.",,,
hikaru.json,271,Dialog,Haruhi,「……ああ、そっか……お礼言われたんだ。自分の聞き違いかと思ったよ」,"... Oh, I see... You were thanking
me. I thought I must've heard wrong.",,,
hikaru.json,276,Dialog,Hikaru,「……何気にっていうか、ハルヒって素で最凶だよね」,"...You're seriously the worst,
Haruhi.",,,
hikaru.json,279,Dialog,Haruhi,「もちろん占うよ！」,Of course I'll read your fortune!,,,
hikaru.json,285,Dialog,Hikaru,「うわっ、なんでそんなに張り切ってるわけ？」,"Whoa, why are you so pumped up?",,,
hikaru.json,287,Dialog,Haruhi,「え？　だって占って欲しいって言ったの、光でしょ？」,"Huh? But you said you wanted Hikaru
to read your fortune.",,,
hikaru.json,292,Dialog,Hikaru,「まあ、そうなんだけどさ……」,"Well, that's true...",,,
hikaru.json,293,Dialog,Hikaru,なんだろう、歯切れが悪いなあ。,What's wrong? You sound hesitant.,,,
hikaru.json,295,Dialog,Hikaru,「なんか張り切られると相談したくなくなるんだよね」,"I don't feel like confiding in
someone who's all pumped up.",,,
hikaru.json,297,Dialog,Haruhi,「ああ、光って天邪鬼だもんね……」,"Yeah, Hikaru's being stubborn
again...",,,
hikaru.json,302,Dialog,Hikaru,「ま、そうゆうこと。相談はまた気が向いたらするかもしれないし」,"Well, that's what I meant. I might
talk to you again when I feel like
it.",,,
hikaru.json,304,Dialog,Haruhi,「じゃあまた気が向いたら来てよ」,「Drop by again if you feel like it~」,,,
hikaru.json,309,Dialog,Hikaru,「気が向いたらね。さーってと、殿でもからかいに行って来るかな〜」,"Maybe I'll go bother them if I feel
like it~",,,
hikaru.json,310,Dialog,Hikaru,……とめどなく自由だよね、光って。,"...You're so free-spirited, Hikaru.",,,
hikaru.json,313,Dialog,Hikaru,……あの時、違った返事をしていれば、別の結末もあったのかな？,"...If I had answered differently
back then, would things have turned
out differently?",,,
hikaru.json,314,Dialog,Hikaru,もし、あの時に戻れたら、今度は別の答え方を……,"If I could go back to that moment,
I'd answer differently this time...",,,
hikaru.json,318,Dialog,Haruhi,「えー」,Umm...,,,
hikaru.json,323,Dialog,Hikaru,「なんだよ、その嫌そうな答え」,What's with that grumpy answer?,,,
hikaru.json,325,Dialog,Haruhi,「自分は占いなんてしたことがないし、成り行きでやってるだけだよ？」,"I've never done tarot readings
before. I'm just winging it?",,,
hikaru.json,330,Dialog,Hikaru,「そんなの知ってるって。ホスト部の中に占いを熟知してる奴なんて１人もいないってこと百も承知だし」,"I know that. I'm well aware nobody
in the Host Club actually knows
fortune-telling.",,,
hikaru.json,332,Dialog,Haruhi,「じゃあ……」,「Well then...」,,,
hikaru.json,337,Dialog,Hikaru,「それでも僕が占ってもいいかなって思ったからそれで良いんだよ」,"I thought I'd give you a reading, so
that's okay, right?",,,
hikaru.json,339,Dialog,Haruhi,「ああ、うん。それは」,"Yeah, sure. That's right.",,,
hikaru.json,344,Dialog,Hikaru,「そうそう。ハルヒは頷いてればいいんだって」,"That's right. Haruhi, just nod.",,,
hikaru.json,345,Dialog,Hikaru,頷いたわけじゃなくて、それは知ってるって言うつもりだったんだけど……まあ、良いか。,"I didn't nod to agree; I just meant
to say I already knew... Well, never
mind.",,,
hikaru.json,348,Dialog,Haruhi,「嫌だよ。光のことだからまた何か企んでいるでしょ？」,"I don't want to. Hikaru's probably
up to something again.",,,
hikaru.json,349,Dialog,Haruhi,自分が占いを出来ないことを指摘するとか、営業妨害をするとか……。,"Pointing out that I can't do tarot
readings... or interfering with
business...",,,
hikaru.json,354,Dialog,Hikaru,「べっつにー。ただ気が向いたから占ってもらおうかなって思っただけだし」,"I just felt like it. I didn't really
plan on getting a reading.",,,
hikaru.json,356,Dialog,Haruhi,「そうなの？」,Really?,,,
hikaru.json,361,Dialog,Hikaru,「まあね。だけど気分が変わったから占いはいいや」,"Well, I don't feel like it anymore.",,,
hikaru.json,363,Dialog,Haruhi,「ならちゃんと光も接客しなよ？」,"「Then do your job properly with
Hikaru too?」",,,
hikaru.json,365,Dialog,Hikaru,「まあ、気が向いたらね〜」,Whenever you feel like it~,,,
hikaru.json,367,Dialog,Hikaru,ひらひらと手を振って暗闇に溶け込んでいく。,"Waving her hands, she blends into
the darkness.",,,
hikaru.json,368,Dialog,Hikaru,光の気まぐれは今に始まったことじゃないし、自分は接客を頑張ろうっと。,"I'm not letting Hikaru's mood swings
get to me. I'll do my best with the
customers!",,,
hikaru.json,370,Dialog,Hikaru,……あの時、違った返事をしていれば、別の結末もあったのかな？,"...If I had answered differently
back then, would things have turned
out differently?",,,
hikaru.json,371,Dialog,Hikaru,もし、あの時に戻れたら、今度は別の答え方を……,"If I could go back to that moment,
I'd answer differently this time...",,,
hikaru.json,375,Dialog,Haruhi,「……で光の相談って？」,So what's Hikaru's problem?,,,
hikaru.json,376,Dialog,Haruhi,頼まれた？　手前、自分には光の相談に乗る義務があるんだけれど……。,"You asked me? I feel like I have to
listen to Hikaru's problems...",,,
hikaru.json,381,Dialog,Hikaru,「ん〜ハルヒはさ、ラブレターって貰ったことある？」,"Hmm~ Have you ever gotten a love
letter, Haruhi?",,,
hikaru.json,383,Dialog,Haruhi,「へ？　ラブレター？」,Huh? A love letter?,,,
hikaru.json,388,Dialog,Hikaru,「そ、ラブレター」,"A, love letter!",,,
hikaru.json,390,Dialog,Haruhi,「……中学時代、下駄箱に手紙が入ってたり家に差出人不明で手紙が届いたりしたことはあるけど……これってラブレターに入るかな？」,"...I got letters in my locker in
middle school, some unsigned... do
those count as love letters?",,,
hikaru.json,396,Dialog,Hikaru,「！！？　あのさ、その差出人不明の手紙ってどうした？」,"!!? Hey, what about that unsigned
letter?",,,
hikaru.json,398,Dialog,Haruhi,「え？　間違って届いたのかなと思って宛先を確認したら自分宛てだったし、差出人を書くのを忘れたのかな……と思って」,"Huh? I thought it might be a
mistake, but the address was really
mine. Maybe they forgot to sign it.",,,
hikaru.json,400,Dialog,Haruhi,「一応ひととおり読んだけど、よくわからない内容だったから今は机にしまってあるよ」,"I read it through, but I didn't get
much out of it, so I put it away on
the desk.",,,
hikaru.json,405,Dialog,Hikaru,「それ、速攻捨てること」,Dump it right away.,,,
hikaru.json,407,Dialog,Haruhi,「え、でも……」,「B-But...」,,,
hikaru.json,412,Dialog,Hikaru,「いいから、それは捨てる！　ちぎって燃やして跡形もなくす！　ハルヒは僕のおもちゃなんだからな！」,"Come on, throw that away! Tear it up
and burn it until there's nothing
left! After all, Haruhi is my toy!",,,
hikaru.json,414,Dialog,Hikaru,「僕が捨てろって言ったら捨てなきゃいけないんだよ！」,"You have to throw it away when I say
so!",,,
hikaru.json,416,Dialog,Haruhi,「はあ……光の気分が悪いならしかるべき処置はしておくよ」,"Phew... If Hikaru feels bad, I'll
take care of it.",,,
hikaru.json,418,Dialog,Haruhi,「それより、そのラブレターと光にどんな関係があるの？」,"What's the connection between that
love letter and Hikaru?",,,
hikaru.json,423,Dialog,Hikaru,「あーうん、なんか言い辛いんだけどさ」,"Umm, it's kind of hard to say...",,,
hikaru.json,424,Dialog,Hikaru,光らしくない歯切れの悪いセリフ。,Speak more like Hikaru.,,,
hikaru.json,425,Dialog,Hikaru,多分、真剣に悩んでいることなのかもしれないな。,Maybe she's really worried about it.,,,
hikaru.json,430,Dialog,Hikaru,「ラブレターを貰った場合のうまい断り方ってないかなって思ってさ」,"What's a good way to turn down a
love letter?",,,
hikaru.json,432,Dialog,Hikaru,「今までも今もいろんな子に告白されたりするのはいいんだけど……」,"I don't mind being confessed to by
all sorts of people... but...",,,
hikaru.json,434,Dialog,Hikaru,「まだ世界が僕と馨しかいない、世の中がバカばっかりだって思ってた時期にひどい断り方をした子がいてさ」,"Back when I thought it was just me
and Kaoru against a world of idiots,
I turned a girl down harshly.",,,
hikaru.json,439,Dialog,Hikaru,「今はあんなことしないって言えるけど……でもやっぱりダメなわけ。好意を寄せてもらっても僕が返すのって拒絶なわけじゃん？」,"I wouldn't do that now... but it's
still not okay. Turning someone down
is still rejection, right?",,,
hikaru.json,441,Dialog,Hikaru,「どーやっても相手を傷つける答えしか出せないし、そーゆうのを見てるのも面倒だし……」,"I can't come up with an answer that
doesn't hurt someone... and watching
that is a hassle...",,,
hikaru.json,446,Dialog,Hikaru,「……ハルヒは生物学上、女だろ？　だから同じ同性としてハルヒだったら傷つかないセリフってのがわかるんじゃないかと思ってさ」,"...Haruhi's biologically a girl,
right? As a fellow woman, I thought
you'd know what wouldn't hurt her.",,,
hikaru.json,449,Dialog,Haruhi,「……自分で言うのもなんだけど、自分のセリフで光に告白してきた女の子が傷つかない保証はないよ？」,"...Not that I should say this, but
there's no guarantee my lines won't
hurt the girl confessing to Hikaru.",,,
hikaru.json,450,Dialog,Haruhi,自分の感性と同じ年の女の子の感性には結構差があるって自覚はしているし。,"I'm aware that there's quite a
difference between my sensibilities
and those of a girl my age.",,,
hikaru.json,455,Dialog,Hikaru,「別にさして期待してないから、１つの参考意見として受け取っとくよ」,"I'm not really expecting much, so
I'll take it as one option.",,,
hikaru.json,457,Dialog,Haruhi,「なら……まず馨もそうだけど思ったことが顔に出易いよね、光は」,"So... Kaoru's like this too, but you
always show what you're thinking,
Hikaru.",,,
hikaru.json,462,Dialog,Hikaru,「それ、断る時のアドバイスじゃないじゃん」,"That's not advice for turning
someone down.",,,
hikaru.json,464,Dialog,Haruhi,「まずは自分自身が他からどう見られているかってところから整理していった方がいいでしょ？」,"Isn't it better to start by figuring
out how others see you?",,,
hikaru.json,466,Dialog,Haruhi,「それにさ、光には光の。馨には馨の違いがあるんだから、それを知ってもらうのも大事だと思うんだよね」,"Besides, Hikaru has his own
qualities, Kaoru his own. People
should know the difference.",,,
hikaru.json,467,Dialog,Haruhi,よく見ていればわかるけど、光と馨は違う。,"If you look closely, you can tell
Hikaru and Kaoru are different.",,,
hikaru.json,468,Dialog,Haruhi,よくどっちがどっちだかわからないって言う人を見るけれど、言動や行動なんかは馨の方が多少セーブしている。,"I often see people who can't tell us
apart, but Kaoru holds back a bit
more in his words and actions.",,,
hikaru.json,473,Dialog,Hikaru,「つってもさ、ハルヒだけじゃない？　僕らの違いがわかるのって」,"Still, isn't it just you, Haruhi?
Who can tell the difference between
us?",,,
hikaru.json,475,Dialog,Haruhi,「そんなことないよ。光の言動の方が一割増しで性格悪そうだし、馨は１人だと常識人っぽいし」,"That's not true. Hikaru comes off
worse than he is, and Kaoru seems
normal when he's alone.",,,
hikaru.json,477,Dialog,Haruhi,「光は１人でもうるさくて非常識、だから一見光が兄としてリードしているようにみえて、弟の馨の方が光のストッパーとして……」,"Hikaru's loud and reckless alone --
he seems the leader, but Kaoru
really keeps him in check...",,,
hikaru.json,483,Dialog,Hikaru,「……あのさあ、それを聞いている身としてはめちゃくちゃ不愉快なんだけど」,"...You know, that's really
unpleasant to hear.",,,
hikaru.json,485,Dialog,Haruhi,「そうかな？　本当のことだよ」,Really? It's the truth.,,,
hikaru.json,487,Dialog,Hikaru,「本当のことほど相手はムカつくんだよ。自分の短所ばっかり言われてればイライラするだろ」,"The truer it is, the more it annoys
people. Hearing your flaws pointed
out gets old fast.",,,
hikaru.json,489,Dialog,Haruhi,「……それもそうだね。光は馨より数学が強いよね」,"Yeah, you're right. Hikaru's better
at math than Kaoru.",,,
hikaru.json,494,Dialog,Hikaru,「まあね。数学なんて公式さえ覚えとけば後は解くだけじゃん」,"Sure. Once you memorize the
formulas, it's just solving them.",,,
hikaru.json,496,Dialog,Haruhi,「ああ、そっか。マニュアルがないから語学は嫌いなんだね」,"Oh, I see. You hate languages
because there's no manual.",,,
hikaru.json,497,Dialog,Haruhi,語学系は数学と違って１つの答えが存在しない科目だから、光みたいに好きか嫌いかしかない人間にはわかり辛い教科だろうな。,"Language subjects have no single
right answer like math, so it's hard
for Hikaru, who only loves or hates.",,,
hikaru.json,498,Dialog,Haruhi,やっぱり語学系が得意な馨の方が精神的に大人なのかもね。,"Maybe Kaoru is more mentally mature
since he's good at languages.",,,
hikaru.json,503,Dialog,Hikaru,「ハルヒ。僕をけなすのかほめるのかどっちかにしてくんない？　ほめられてから落とされるとものすっごくムカつくから」,"Haruhi. Pick one -- insult me or
praise me. Getting praised then shot
down really ticks me off.",,,
hikaru.json,505,Dialog,Haruhi,「じゃあけなしておく？」,Then should I leave it as is?,,,
hikaru.json,510,Dialog,Hikaru,「却下。僕の神経がもたない」,Rejected. I can't handle it.,,,
hikaru.json,512,Dialog,Haruhi,「……じゃあほめる？」,「...Praise her?」,,,
hikaru.json,514,Dialog,Hikaru,「あのさ、その間はなに。間は」,"So what's this thing called? The
pause?",,,
hikaru.json,516,Dialog,Haruhi,「だってあんまりないよ、光の長所」,"There aren't that many of Hikaru's
strengths.",,,
hikaru.json,521,Dialog,Hikaru,「……ふーん。僕は非常識で性格が悪くていいところがないってわけ」,"...Hmm. So I'm reckless,
bad-tempered, and have no redeeming
qualities.",,,
hikaru.json,523,Dialog,Haruhi,「えーと探せばあるよ、いいところ」,"Um, I'll find something good.",,,
hikaru.json,529,Dialog,Hikaru,「言い換えれば探さなきゃないってことだろ？なら反対に聞くけどさ……」,"In other words, you don't have to
look for it, right? Then let me ask
the opposite...",,,
hikaru.json,534,Dialog,Hikaru,「ハルヒは自分にいいところがあるって思う？　つまり長所ってやつ」,"Do you think you have any good
points? Like your strengths.",,,
hikaru.json,536,Dialog,Haruhi,「うーん……自分は……」,Hmm... myself...,,,
hikaru.json,545,Dialog,Haruhi,「ある、と思うよ。一応」,"I think so, I guess.",,,
hikaru.json,550,Dialog,Hikaru,「へえ、是非とも聞きたいね。その長所ってやつ」,"Wow, I'm really curious. Tell me
about those strengths.",,,
hikaru.json,552,Dialog,Haruhi,「あんまり物事に動じない性格かな」,"You're not easily shaken, are you?",,,
hikaru.json,557,Dialog,Hikaru,「それって図太いってことでしょ？　繊細な神経がないっていうのは長所じゃないんじゃない？」,"That means you're thick-skinned,
right? Not having sensitive nerves
isn't a good thing?",,,
hikaru.json,559,Dialog,Haruhi,「……人のことはよく見ているつもりだよ。人間は中身だと思うし」,"I think I know people pretty well. I
believe it's what's inside that
counts.",,,
hikaru.json,561,Dialog,Hikaru,「それもさ、長所には弱いんじゃない？　ハルヒの場合よく見てても、持ち前のざっくり感で相手をえぐるような発言してるじゃん」,"And you're weak on strengths too,
aren't you? Even Haruhi says pretty
cutting things if you look closely.",,,
hikaru.json,563,Dialog,Haruhi,「〜〜〜あのさ、とことん否定したいんだよね、自分のこと」,"I really want to deny everything
about myself.",,,
hikaru.json,568,Dialog,Hikaru,「さあね〜」,I don't know~,,,
hikaru.json,569,Dialog,Hikaru,ほんとうに意地が悪いよね、光は……。,Hikaru's really stubborn...,,,
hikaru.json,571,Dialog,Haruhi,「……とにかく、長所短所の話はここまでにして話を戻すからね」,"Anyway, let's put the pros and cons
aside and get back to the point.",,,
hikaru.json,574,Dialog,Haruhi,「あるよ」,Got it.,,,
hikaru.json,576,Dialog,Hikaru,「なら教えてよ」,Tell me then.,,,
hikaru.json,578,Dialog,Haruhi,「物事に動じない」,Stay calm.,,,
hikaru.json,583,Dialog,Hikaru,「それって図太いってことでしょ？　繊細な神経がないっていうのは長所じゃないんじゃない？」,"That means you're thick-skinned,
right? Not having sensitive nerves
isn't a good thing?",,,
hikaru.json,585,Dialog,Haruhi,「……人のことはよく見ているつもりだよ。人間は中身だと思うし」,"I think I know people pretty well. I
believe it's what's inside that
counts.",,,
hikaru.json,587,Dialog,Hikaru,「それもさ、長所には弱いんじゃない？　ハルヒの場合よく見てても、持ち前のざっくり感で相手をえぐるような発言してるじゃん」,"And you're weak on strengths too,
aren't you? Even Haruhi says pretty
cutting things if you look closely.",,,
hikaru.json,589,Dialog,Haruhi,「〜〜〜あのさ、とことん否定したいんだよね、自分のこと」,I wanna deny it about myself...,,,
hikaru.json,594,Dialog,Hikaru,「さあね〜」,I don't know~,,,
hikaru.json,595,Dialog,Hikaru,ほんとうに意地が悪いよね、光は……。,Hikaru's really stubborn...,,,
hikaru.json,597,Dialog,Haruhi,「……とにかく、長所短所の話はここまでにして話を戻すからね」,"Anyway, let's put the pros and cons
aside and get back to the point.",,,
hikaru.json,600,Dialog,Haruhi,「ない、かな。やっぱり長所より短所のが多いかなって思うし」,"I don't think so. I guess my flaws
outnumber my strengths.",,,
hikaru.json,605,Dialog,Hikaru,「へえ、でもちょっとはあるんだろ？　長所」,"Hmm, but you do have some strengths,
don't you?",,,
hikaru.json,607,Dialog,Haruhi,「そりゃあちょっとはね」,"Yeah, a little.",,,
hikaru.json,609,Dialog,Hikaru,「じゃあその長所ってやつを教えてよ」,Then tell me those strengths.,,,
hikaru.json,611,Dialog,Haruhi,「うーん……ざっくばらんなところ？」,Hmm... Something casual?,,,
hikaru.json,612,Dialog,Haruhi,自分で自分をほめるのって難しいところだよね。短所は思いつくんだけど、良い所となると他から見て良いかどうかの区別が難しいし。,"Praising yourself is hard. Flaws
come easy, but knowing what others
see as good about you is tricky.",,,
hikaru.json,617,Dialog,Hikaru,「それ長所？　まあ、ハルヒらしさを表してる言葉だとは思うけどさ。長所より短所に近いよね、それ」,"That's a strength? Well, I guess it
shows your Haruhi-ness. It's more of
a weakness than a strength.",,,
hikaru.json,619,Dialog,Haruhi,「だからないって言ったでしょ」,Didn't I say no?,,,
hikaru.json,620,Dialog,Haruhi,ほんとうに意地が悪いよね、光は……。,Hikaru's really stubborn...,,,
hikaru.json,622,Dialog,Haruhi,「……とにかく、長所短所の話はここまでにして話を戻すからね」,"Anyway, let's put the pros and cons
aside and get back to the point.",,,
